2019-Oct-16 04:45:35.788 INFO  [main] o.s.c.c.s.GenericScope - BeanFactory id=27878294-b362-3f48-b73a-477b5dc03d46
2019-Oct-16 04:45:36.702 INFO  [main] o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration' of type [org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration$$EnhancerBySpringCGLIB$$c3183f26] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-Oct-16 04:45:39.429 INFO  [main] o.s.b.w.e.t.TomcatWebServer - Tomcat initialized with port(s): 8081 (http)
2019-Oct-16 04:45:39.736 INFO  [main] o.a.c.c.StandardService - Starting service [Tomcat]
2019-Oct-16 04:45:39.756 INFO  [main] o.a.c.c.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.14]
2019-Oct-16 04:45:39.841 INFO  [main] o.a.c.c.AprLifecycleListener - The APR based Apache Tomcat Native library which allows optimal performance in production environments was not found on the java.library.path: [/usr/java/packages/lib/amd64:/usr/lib64:/lib64:/lib:/usr/lib]
2019-Oct-16 04:45:40.210 INFO  [main] o.a.c.c.C.[.[.[/] - Initializing Spring embedded WebApplicationContext
2019-Oct-16 04:45:40.210 INFO  [main] o.s.w.c.ContextLoader - Root WebApplicationContext: initialization completed in 10183 ms
2019-Oct-16 04:45:40.816 WARN  [main] c.n.c.s.URLConfigurationSource - No URLs will be polled as dynamic configuration sources.
2019-Oct-16 04:45:40.822 INFO  [main] c.n.c.s.URLConfigurationSource - To enable URLs as dynamic configuration sources, define System property archaius.configurationSource.additionalUrls or make config.properties available on classpath.
2019-Oct-16 04:45:40.959 INFO  [main] c.n.c.DynamicPropertyFactory - DynamicPropertyFactory is initialized with configuration sources: com.netflix.config.ConcurrentCompositeConfiguration@1c39680d
2019-Oct-16 04:45:44.087 INFO  [main] c.s.j.s.i.a.WebApplicationImpl - Initiating Jersey application, version 'Jersey: 1.19.1 03/11/2016 02:08 PM'
2019-Oct-16 04:45:44.620 INFO  [main] c.n.d.p.DiscoveryJerseyProvider - Using JSON encoding codec LegacyJacksonJson
2019-Oct-16 04:45:44.634 INFO  [main] c.n.d.p.DiscoveryJerseyProvider - Using JSON decoding codec LegacyJacksonJson
2019-Oct-16 04:45:45.496 INFO  [main] c.n.d.p.DiscoveryJerseyProvider - Using XML encoding codec XStreamXml
2019-Oct-16 04:45:45.496 INFO  [main] c.n.d.p.DiscoveryJerseyProvider - Using XML decoding codec XStreamXml
2019-Oct-16 04:45:47.247 WARN  [main] c.n.c.s.URLConfigurationSource - No URLs will be polled as dynamic configuration sources.
2019-Oct-16 04:45:47.253 INFO  [main] c.n.c.s.URLConfigurationSource - To enable URLs as dynamic configuration sources, define System property archaius.configurationSource.additionalUrls or make config.properties available on classpath.
2019-Oct-16 04:45:48.449 INFO  [main] o.s.s.c.ThreadPoolTaskExecutor - Initializing ExecutorService 'applicationTaskExecutor'
2019-Oct-16 04:45:52.106 INFO  [main] o.s.c.n.e.InstanceInfoFactory - Setting initial instance status as: STARTING
2019-Oct-16 04:45:52.378 INFO  [main] c.n.d.DiscoveryClient - Initializing Eureka in region us-east-1
2019-Oct-16 04:45:52.378 INFO  [main] c.n.d.DiscoveryClient - Client configured to neither register nor query for data.
2019-Oct-16 04:45:52.502 INFO  [main] c.n.d.DiscoveryClient - Discovery Client initialized at timestamp 1571201152490 with initial instances count: 0
2019-Oct-16 04:45:52.875 INFO  [main] c.n.e.DefaultEurekaServerContext - Initializing ...
2019-Oct-16 04:45:52.895 WARN  [main] c.n.e.c.PeerEurekaNodes - The replica size seems to be empty. Check the route 53 DNS Registry
2019-Oct-16 04:45:53.169 INFO  [main] c.n.e.r.AbstractInstanceRegistry - Finished initializing remote region registries. All known remote regions: []
2019-Oct-16 04:45:53.175 INFO  [main] c.n.e.DefaultEurekaServerContext - Initialized
2019-Oct-16 04:45:53.265 INFO  [main] o.s.b.a.e.w.EndpointLinksResolver - Exposing 2 endpoint(s) beneath base path '/actuator'
2019-Oct-16 04:45:54.045 INFO  [main] o.s.c.n.e.s.EurekaServiceRegistry - Registering application DISCOVERY-SERVICE with eureka with status UP
2019-Oct-16 04:45:54.092 INFO  [Thread-13] o.s.c.n.e.s.EurekaServerBootstrap - Setting the eureka configuration..
2019-Oct-16 04:45:54.127 INFO  [Thread-13] o.s.c.n.e.s.EurekaServerBootstrap - Eureka data center value eureka.datacenter is not set, defaulting to default
2019-Oct-16 04:45:54.129 INFO  [Thread-13] o.s.c.n.e.s.EurekaServerBootstrap - Eureka environment value eureka.environment is not set, defaulting to test
2019-Oct-16 04:45:54.290 INFO  [Thread-13] o.s.c.n.e.s.EurekaServerBootstrap - isAws returned false
2019-Oct-16 04:45:54.296 INFO  [Thread-13] o.s.c.n.e.s.EurekaServerBootstrap - Initialized server context
2019-Oct-16 04:45:54.298 INFO  [Thread-13] c.n.e.r.PeerAwareInstanceRegistryImpl - Got 1 instances from neighboring DS node
2019-Oct-16 04:45:54.299 INFO  [Thread-13] c.n.e.r.PeerAwareInstanceRegistryImpl - Renew threshold is: 1
2019-Oct-16 04:45:54.300 INFO  [Thread-13] c.n.e.r.PeerAwareInstanceRegistryImpl - Changing status to UP
2019-Oct-16 04:45:54.414 INFO  [Thread-13] o.s.c.n.e.s.EurekaServerInitializerConfiguration - Started Eureka Server
2019-Oct-16 04:45:54.574 INFO  [main] o.s.b.w.e.t.TomcatWebServer - Tomcat started on port(s): 8081 (http) with context path ''
2019-Oct-16 04:45:54.588 INFO  [main] o.s.c.n.e.s.EurekaAutoServiceRegistration - Updating port to 8081
2019-Oct-16 04:45:54.604 INFO  [main] c.l.a.AppApplication - Started AppApplication in 30.743 seconds (JVM running for 32.559)
2019-Oct-16 04:46:01.171 INFO  [http-nio-8081-exec-1] o.a.c.c.C.[.[.[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2019-Oct-16 04:46:01.171 INFO  [http-nio-8081-exec-1] o.s.w.s.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2019-Oct-16 04:46:01.195 INFO  [http-nio-8081-exec-1] o.s.w.s.DispatcherServlet - Completed initialization in 23 ms
2019-Oct-16 04:46:02.313 INFO  [http-nio-8081-exec-2] c.n.e.r.AbstractInstanceRegistry - Registered instance AUTH-SERVICE/789b60ba10cb:auth-service:8082 with status UP (replication=false)
2019-Oct-16 04:46:54.329 INFO  [Eureka-EvictionTimer] c.n.e.r.AbstractInstanceRegistry - Running the evict task with compensationTime 0ms
2019-Oct-16 04:47:54.330 INFO  [Eureka-EvictionTimer] c.n.e.r.AbstractInstanceRegistry - Running the evict task with compensationTime 0ms
2019-Oct-16 04:48:54.329 INFO  [Eureka-EvictionTimer] c.n.e.r.AbstractInstanceRegistry - Running the evict task with compensationTime 0ms
2019-Oct-16 04:49:54.329 INFO  [Eureka-EvictionTimer] c.n.e.r.AbstractInstanceRegistry - Running the evict task with compensationTime 0ms
2019-Oct-16 04:50:54.329 INFO  [Eureka-EvictionTimer] c.n.e.r.AbstractInstanceRegistry - Running the evict task with compensationTime 0ms
2019-Oct-16 04:51:54.329 INFO  [Eureka-EvictionTimer] c.n.e.r.AbstractInstanceRegistry - Running the evict task with compensationTime 0ms
2019-Oct-16 04:52:54.330 INFO  [Eureka-EvictionTimer] c.n.e.r.AbstractInstanceRegistry - Running the evict task with compensationTime 0ms
2019-Oct-16 04:53:54.330 INFO  [Eureka-EvictionTimer] c.n.e.r.AbstractInstanceRegistry - Running the evict task with compensationTime 0ms
2019-Oct-16 04:54:02.907 INFO  [http-nio-8081-exec-6] c.n.e.r.AbstractInstanceRegistry - Registered instance AUTH-SERVICE/789b60ba10cb:auth-service:8082 with status DOWN (replication=false)
2019-Oct-16 04:54:05.946 INFO  [http-nio-8081-exec-7] c.n.e.r.AbstractInstanceRegistry - Cancelled instance AUTH-SERVICE/789b60ba10cb:auth-service:8082 (replication=false)
2019-Oct-16 04:54:07.552 INFO  [Thread-15] o.s.c.n.e.s.EurekaServiceRegistry - Unregistering application DISCOVERY-SERVICE with eureka with status DOWN
2019-Oct-16 04:54:07.566 INFO  [Thread-15] c.n.e.DefaultEurekaServerContext - Shutting down ...
2019-Oct-16 04:54:07.573 INFO  [Thread-15] c.n.e.DefaultEurekaServerContext - Shut down
2019-Oct-16 04:54:07.583 INFO  [Thread-15] o.s.s.c.ThreadPoolTaskExecutor - Shutting down ExecutorService 'applicationTaskExecutor'
2019-Oct-16 04:54:07.596 INFO  [Thread-15] c.n.d.DiscoveryClient - Shutting down DiscoveryClient ...
2019-Oct-16 04:54:07.597 INFO  [Thread-15] c.n.d.DiscoveryClient - Completed shut down of DiscoveryClient
2019-Oct-16 04:54:22.109 ERROR [main] o.s.b.c.l.LoggingApplicationListener - Cannot set level 'ON' for 'com.netflix.eureka'
2019-Oct-16 04:54:22.110 ERROR [main] o.s.b.c.l.LoggingApplicationListener - Cannot set level 'ON' for 'com.netflix.discovery'
2019-Oct-16 04:54:22.224 INFO  [main] c.l.a.AppApplication - No active profile set, falling back to default profiles: default
2019-Oct-16 04:54:26.284 WARN  [main] o.s.b.a.e.EndpointId - Endpoint ID 'service-registry' contains invalid characters, please migrate to a valid format.
2019-Oct-16 04:54:27.700 INFO  [main] o.s.c.c.s.GenericScope - BeanFactory id=27878294-b362-3f48-b73a-477b5dc03d46
2019-Oct-16 04:54:28.388 INFO  [main] o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration' of type [org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration$$EnhancerBySpringCGLIB$$8a903282] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-Oct-16 04:54:30.749 INFO  [main] o.s.b.w.e.t.TomcatWebServer - Tomcat initialized with port(s): 8081 (http)
2019-Oct-16 04:54:30.959 INFO  [main] o.a.c.c.StandardService - Starting service [Tomcat]
2019-Oct-16 04:54:30.961 INFO  [main] o.a.c.c.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.14]
2019-Oct-16 04:54:31.021 INFO  [main] o.a.c.c.AprLifecycleListener - The APR based Apache Tomcat Native library which allows optimal performance in production environments was not found on the java.library.path: [/usr/java/packages/lib/amd64:/usr/lib64:/lib64:/lib:/usr/lib]
2019-Oct-16 04:54:31.338 INFO  [main] o.a.c.c.C.[.[.[/] - Initializing Spring embedded WebApplicationContext
2019-Oct-16 04:54:31.339 INFO  [main] o.s.w.c.ContextLoader - Root WebApplicationContext: initialization completed in 9030 ms
2019-Oct-16 04:54:31.913 WARN  [main] c.n.c.s.URLConfigurationSource - No URLs will be polled as dynamic configuration sources.
2019-Oct-16 04:54:31.927 INFO  [main] c.n.c.s.URLConfigurationSource - To enable URLs as dynamic configuration sources, define System property archaius.configurationSource.additionalUrls or make config.properties available on classpath.
2019-Oct-16 04:54:32.035 INFO  [main] c.n.c.DynamicPropertyFactory - DynamicPropertyFactory is initialized with configuration sources: com.netflix.config.ConcurrentCompositeConfiguration@1f81aa00
2019-Oct-16 04:54:35.499 INFO  [main] c.s.j.s.i.a.WebApplicationImpl - Initiating Jersey application, version 'Jersey: 1.19.1 03/11/2016 02:08 PM'
2019-Oct-16 04:54:36.032 INFO  [main] c.n.d.p.DiscoveryJerseyProvider - Using JSON encoding codec LegacyJacksonJson
2019-Oct-16 04:54:36.038 INFO  [main] c.n.d.p.DiscoveryJerseyProvider - Using JSON decoding codec LegacyJacksonJson
2019-Oct-16 04:54:36.758 INFO  [main] c.n.d.p.DiscoveryJerseyProvider - Using XML encoding codec XStreamXml
2019-Oct-16 04:54:36.758 INFO  [main] c.n.d.p.DiscoveryJerseyProvider - Using XML decoding codec XStreamXml
2019-Oct-16 04:54:38.276 WARN  [main] c.n.c.s.URLConfigurationSource - No URLs will be polled as dynamic configuration sources.
2019-Oct-16 04:54:38.284 INFO  [main] c.n.c.s.URLConfigurationSource - To enable URLs as dynamic configuration sources, define System property archaius.configurationSource.additionalUrls or make config.properties available on classpath.
2019-Oct-16 04:54:39.194 INFO  [main] o.s.s.c.ThreadPoolTaskExecutor - Initializing ExecutorService 'applicationTaskExecutor'
2019-Oct-16 04:54:41.565 INFO  [main] o.s.c.n.e.InstanceInfoFactory - Setting initial instance status as: STARTING
2019-Oct-16 04:54:41.757 INFO  [main] c.n.d.DiscoveryClient - Initializing Eureka in region us-east-1
2019-Oct-16 04:54:41.771 INFO  [main] c.n.d.DiscoveryClient - Client configured to neither register nor query for data.
2019-Oct-16 04:54:41.840 INFO  [main] c.n.d.DiscoveryClient - Discovery Client initialized at timestamp 1571201681833 with initial instances count: 0
2019-Oct-16 04:54:41.991 INFO  [main] c.n.e.DefaultEurekaServerContext - Initializing ...
2019-Oct-16 04:54:41.999 WARN  [main] c.n.e.c.PeerEurekaNodes - The replica size seems to be empty. Check the route 53 DNS Registry
2019-Oct-16 04:54:42.068 INFO  [main] c.n.e.r.AbstractInstanceRegistry - Finished initializing remote region registries. All known remote regions: []
2019-Oct-16 04:54:42.072 INFO  [main] c.n.e.DefaultEurekaServerContext - Initialized
2019-Oct-16 04:54:42.142 INFO  [main] o.s.b.a.e.w.EndpointLinksResolver - Exposing 2 endpoint(s) beneath base path '/actuator'
2019-Oct-16 04:54:42.631 INFO  [main] o.s.c.n.e.s.EurekaServiceRegistry - Registering application DISCOVERY-SERVICE with eureka with status UP
2019-Oct-16 04:54:42.661 INFO  [Thread-13] o.s.c.n.e.s.EurekaServerBootstrap - Setting the eureka configuration..
2019-Oct-16 04:54:42.687 INFO  [Thread-13] o.s.c.n.e.s.EurekaServerBootstrap - Eureka data center value eureka.datacenter is not set, defaulting to default
2019-Oct-16 04:54:42.689 INFO  [Thread-13] o.s.c.n.e.s.EurekaServerBootstrap - Eureka environment value eureka.environment is not set, defaulting to test
2019-Oct-16 04:54:42.947 INFO  [Thread-13] o.s.c.n.e.s.EurekaServerBootstrap - isAws returned false
2019-Oct-16 04:54:42.948 INFO  [Thread-13] o.s.c.n.e.s.EurekaServerBootstrap - Initialized server context
2019-Oct-16 04:54:42.949 INFO  [Thread-13] c.n.e.r.PeerAwareInstanceRegistryImpl - Got 1 instances from neighboring DS node
2019-Oct-16 04:54:42.949 INFO  [Thread-13] c.n.e.r.PeerAwareInstanceRegistryImpl - Renew threshold is: 1
2019-Oct-16 04:54:42.950 INFO  [Thread-13] c.n.e.r.PeerAwareInstanceRegistryImpl - Changing status to UP
2019-Oct-16 04:54:43.057 INFO  [main] o.s.b.w.e.t.TomcatWebServer - Tomcat started on port(s): 8081 (http) with context path ''
2019-Oct-16 04:54:43.080 INFO  [main] o.s.c.n.e.s.EurekaAutoServiceRegistration - Updating port to 8081
2019-Oct-16 04:54:43.095 INFO  [main] c.l.a.AppApplication - Started AppApplication in 26.619 seconds (JVM running for 28.11)
2019-Oct-16 04:54:43.147 INFO  [Thread-13] o.s.c.n.e.s.EurekaServerInitializerConfiguration - Started Eureka Server
2019-Oct-16 04:54:50.426 INFO  [http-nio-8081-exec-2] o.a.c.c.C.[.[.[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2019-Oct-16 04:54:50.426 INFO  [http-nio-8081-exec-2] o.s.w.s.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2019-Oct-16 04:54:50.478 INFO  [http-nio-8081-exec-2] o.s.w.s.DispatcherServlet - Completed initialization in 52 ms
2019-Oct-16 04:54:51.642 INFO  [http-nio-8081-exec-3] c.n.e.r.AbstractInstanceRegistry - Registered instance AUTH-SERVICE/789b60ba10cb:auth-service:8082 with status UP (replication=false)
2019-Oct-16 04:55:43.021 INFO  [Eureka-EvictionTimer] c.n.e.r.AbstractInstanceRegistry - Running the evict task with compensationTime 0ms
2019-Oct-16 04:56:43.021 INFO  [Eureka-EvictionTimer] c.n.e.r.AbstractInstanceRegistry - Running the evict task with compensationTime 0ms
2019-Oct-16 04:57:43.021 INFO  [Eureka-EvictionTimer] c.n.e.r.AbstractInstanceRegistry - Running the evict task with compensationTime 0ms
2019-Oct-16 04:58:43.021 INFO  [Eureka-EvictionTimer] c.n.e.r.AbstractInstanceRegistry - Running the evict task with compensationTime 0ms
2019-Oct-16 04:59:43.021 INFO  [Eureka-EvictionTimer] c.n.e.r.AbstractInstanceRegistry - Running the evict task with compensationTime 0ms
2019-Oct-16 05:00:43.021 INFO  [Eureka-EvictionTimer] c.n.e.r.AbstractInstanceRegistry - Running the evict task with compensationTime 0ms
2019-Oct-16 05:01:43.021 INFO  [Eureka-EvictionTimer] c.n.e.r.AbstractInstanceRegistry - Running the evict task with compensationTime 0ms
2019-Oct-16 05:02:43.021 INFO  [Eureka-EvictionTimer] c.n.e.r.AbstractInstanceRegistry - Running the evict task with compensationTime 0ms
2019-Oct-16 05:02:48.334 INFO  [http-nio-8081-exec-5] c.n.e.r.AbstractInstanceRegistry - Registered instance AUTH-SERVICE/789b60ba10cb:auth-service:8082 with status DOWN (replication=false)
2019-Oct-16 05:02:51.404 INFO  [http-nio-8081-exec-8] c.n.e.r.AbstractInstanceRegistry - Cancelled instance AUTH-SERVICE/789b60ba10cb:auth-service:8082 (replication=false)
2019-Oct-16 05:02:53.063 INFO  [Thread-15] o.s.c.n.e.s.EurekaServiceRegistry - Unregistering application DISCOVERY-SERVICE with eureka with status DOWN
2019-Oct-16 05:02:53.067 INFO  [Thread-15] c.n.e.DefaultEurekaServerContext - Shutting down ...
2019-Oct-16 05:02:53.071 INFO  [Thread-15] c.n.e.DefaultEurekaServerContext - Shut down
2019-Oct-16 05:02:53.081 INFO  [Thread-15] o.s.s.c.ThreadPoolTaskExecutor - Shutting down ExecutorService 'applicationTaskExecutor'
2019-Oct-16 05:02:53.094 INFO  [Thread-15] c.n.d.DiscoveryClient - Shutting down DiscoveryClient ...
2019-Oct-16 05:02:53.095 INFO  [Thread-15] c.n.d.DiscoveryClient - Completed shut down of DiscoveryClient
